,,累计确诊,新增确诊,现有确诊,现有疑似,新增疑似,累计治愈,新增治愈,累计死亡,新增死亡,隔离治疗,重症,危重症,累计追踪密切接触者,当日解除医学观察,正在接受医学观察,,,,,,,,,
,,累计确诊,新增确诊,现有确诊,现有疑似,新增疑似,累计治愈,新增治愈,累计死亡,新增死亡,隔离治疗,重症,危重症,累计追踪密切接触者,当日解除医学观察,正在接受医学观察,,,,,,,,,
2020.2.19,陕西（截止20日9时）,245,3,139,,8,105,,1,1,,,,17654,493,5048,,,,,,,,,
2020.2.19,甘肃（18日20时至19日20时）,91,0,24,,,65,3,2,,,3,1,4082,103,562,,,,,,,,,
2020.2.19,青海,18,0,2,,,16,1,0,,,0,0,437,21,55,,,,,,,,,
2020.2.19,宁夏,71,0,29,,,42,,0,,,,,,165,1140,,,,,,,,,
2020.2.19,新疆,76,0,55,,,20,6,1,0,,9,4,,,5623,,,,,,,,,
2020.2.20,全国,（订正为75891）75465,889,（修正54963）54965,现有疑似5206,1614,（订正为18266）18264,2109,2236,118,,2557,,606037,,120302,,,,,,,,,
2020.2.20,北京,396,1,223,,41,169,16,4,,,,,2095,,607,,,,,,,,,
2020.2.20,天津,131,1,,,,59,5,3,0,,20,2,1986,,775,,,,,,,,,
2020.2.20,河北,308,1,133,,0,170,18,5,0,,15,,10524,421,1117,,,,,,,,,
2020.2.20,山西,132,1,56,,5,76,8,,,56,2,1,4048,30,314,,,,,,,,,
2020.2.20,内蒙古（20日8时至21日7时）,75,0,59,,0,16,5,0,0,,2,5,,48,740,,,,,,,,,
2020.2.20,辽宁,121,0,59,,,61,3,1,0,,3,2,2717,31,358,,,,,,,,,
2020.2.20,吉林,91,0,46,,4,44,4,1,0,46,3,3,3924,227,325,,,,,,,,,
2020.2.20,黑龙江,479,3,326,,1,141,18,12,0,,70,,15790,515,2709,,,,,,,,,
2020.2.20,上海,334,0,132,2010,,199,13,2,0,,3,12,,,,,,,,,,,,
2020.2.20,江苏,631,0,,,,352,27,,,,6,4,12590,234,1583,,,,,,,,,
2020.2.20,浙江,1203,28,555,,,647,38,1,1,,31,18,40133,808,5070,,,,,,,,,
2020.2.20,安徽,988,1,482,,1,500,76,6,0,,,3,25909,,3332,,,,,,,,,
2020.2.20,福建,293,0,158,,,134,22,1,0,,7,7,,297,1980,,,,,,,,,
2020.2.20,江西,934,0,444,,,489,57,1,0,,26,,25552,445,2941,,,,,,,,,
2020.2.20,山东,748,202,486,,12,270,20,4,0,,7,13,16450,271,2163,,,,,,,,,
2020.2.20,河南,1267,2,531,,,717,103,19,0,,24,21,38266,344,6798,,,,,,,,,
2020.2.20,湖北,62662,631,42056,,1279,117888,1451,2144,115,,8979,2018,225696,610,63126,,,,,,,,,
2020.2.20,湖南,1011,1,369,,,638,60,4,0,,43,,26556,376,1946,,,,,,,,,
2020.2.20,广东,1333,1,664,,,664,45,5,0,,35,27,,,1926,,,,,,,,,
2020.2.20,广西,246,1,149,,15,95,8,2,0,,3,8,,,1560,,,,,,,,,
2020.2.20,海南,168,0,75,,,89,5,4,0,,8,,5679,225,1011,,,,,,,,,
2020.2.20,重庆,567,7,262,,,299,25,6,1,,29,12,22817,446,1986,,,,,,,,,
2020.2.20,四川,525,5,300,,16,222,24,3,0,,,18,,599,2111,,,,,,,,,
2020.2.20,贵州,146,0,69,,,76,4,2,0,,10,1,2574,10,333,,,,,,,,,
2020.2.20,云南,174,0,76,,,96,17,2,1,,3,1,,227,1476,,,,,,,,,
2020.2.20,西藏,1,0,0,,0,1,0,0,0,,0,0,,,,,,,,,,,,
2020.2.20,陕西（截止21日9时）,245,0,127,,8,117,12,1,0,,,,18155,542,5007,,,,,,,,,
2020.2.20,甘肃（19日20时至20日20时）,91,0,17,,1,71,6,2,1,,3,1,4089,49,520,,,,,,,,,
2020.2.20,青海,18,0,2,,0,16,0,0,0,,0,,437,22,33,,,,,,,,,
2020.2.20,宁夏,71,0,27,,,44,2,0,0,,,,,87,1204,,,,,,,,,
2020.2.20,新疆,76,0,53,,,22,2,1,0,,9,3,,,6279,,,,,,,,,
2020.2.21,全国,76288,397,53284,（现有疑似）5365,1361,20659,2393,2345,109,,11477,,618915,26441,113564,,,,,,,,,
2020.2.21,北京,399,3,217,104,26,178,9,4,0,,,,2433,,,,,,,,,,,
2020.2.21,天津,133,2,68,,,62,3,3,0,,20,2,2054,,699,,,,,,,,,
2020.2.21,河北,309,1,119,0,0,184,14,6,1,119,11,,10539,303,829,,,,,,,,,
2020.2.21,山西,132,0,54,12,2,78,2,0,0,54,1,1,4067,31,301,,,,,,,,,
2020.2.21,内蒙古（至22日7时）,75,0,53,15,0,22,6,0,0,,3,4,,225,516,,,,,,,,,
2020.2.21,辽宁,121,0,54,,,66,5,1,0,54,3,2,2717,,332,,,,,,,,,
2020.2.21,吉林,91,0,44,20,7,46,2,1,0,44,2,4,3933,,323,,,,,,,,,
2020.2.21,黑龙江,479,0,284,,0,183,42,12,0,,72,,15906,,2509,,,,,,,,,
2020.2.21,上海,334,0,120,,,211,12,3,1,,3,10,,,,,,,,,,,,
2020.2.21,江苏,631,0,244,,,387,35,0,0,,5,5,12592,,1126,,,,,,,,,
2020.2.21,浙江,1205,2,510,,,694,47,1,0,,44,17,40311,1078,4105,,,,,,,,,
2020.2.21,安徽,989,1,416,,0,567,67,6,0,416,,3,,,3527,,,,,,,,,
2020.2.21,福建,293,0,142,,0,150,16,1,0,142,4,7,,,1771,,,,,,,,,
2020.2.21,江西,934,0,389,,,544,55,1,0,389,25,,25719,,2629,,,,,,,,,
2020.2.21,山东,750,1,453,,2,293,23,4,0,,10,11,16523,,1882,,,,,,,,,
2020.2.21,河南,1267,2,531,,,717,103,19,0,,24,21,38266,6678,6798,,,,,,,,,
2020.2.21,湖北,63454,366,47647,4490,1125,13557,1767,2250,106,,10892,,,,,,,,,,,,,
2020.2.21,湖南,1013,2,339,,,670,32,4,0,339,37,,26644,,1810,,,,,,,,,
2020.2.21,广东,1339,6,614,,,720,56,5,0,,31,28,,,1695,,,,,,,,,
2020.2.21,广西,249,3,148,,6,99,4,2,0,148,3,8,,,1356,,,,,,,,,
2020.2.21,海南,168,0,68,,,96,7,4,0,68,8,,5792,,887,,,,,,,,,
2020.2.21,重庆,572,5,250,,,316,17,6,0,250,25,10,22945,,1694,,,,,,,,,
2020.2.21,四川,526,1,281,,21,242,20,3,0,281,,18,,278,2169,,,,,,,,,
2020.2.21,贵州,146,0,54,,,90,14,2,0,,1,3,2574,,267,,,,,,,,,
2020.2.21,云南,174,0,76,,,96,0,2,0,,3,1,,348,1152,,,,,,,,,
2020.2.21,西藏,1,0,0,0,0,1,0,0,0,,0,,,,,,,,,,,,,
2020.2.21,陕西（截止22日8时）,245,0,104,,3,140,23,1,0,,,,18460,,18460,,,,,,,,,
2020.2.21,甘肃（至21日20时）,91,0,13,,,76,5,2,0,13,,,,,,,,,,,,,,
2020.2.21,青海,18,0,0,,0,18,2,0,0,,0,,437,0,,,,,,,,,,
2020.2.21,宁夏,71,0,23,,,48,4,0,0,,,,,,1114,,,,,,,,,
2020.2.21,新疆,76,0,50,,,24,2,2,1,,9,2,,,5073,,,,,,,,,
2020.2.22,全国,76936,648,51606,（现有疑似）4148,882,22889,2230,2442,97,,10968,,628517,22128,106089,,,,,,,,,
2020.2.22,北京,399,0,206,（现有疑似）100,35,189,11,4,,,,17,2452,,797,,,,,,,,,
2020.2.22,天津,135,2,67,,,65,3,3,0,,18,2,（目前追踪）2122,（已解除）1402,674,,,,,,,,,
2020.2.22,河北,311,2,101,（现有疑似）0,0,204,20,6,0,101,9,,1547,88,749,,,,,,,,,
2020.2.22,山西,132,0,51,,1,81,3,0,0,51,1,1,4104,40,298,,,,,,,,,
2020.2.22,内蒙古（至23日7时）,75,0,49,14,0,26,4,0,0,,3,4,,108,408,,,,,,,,,
2020.2.22,辽宁,121,0,52,,,68,2,1,0,52,3,1,2717,2420,297,,,,,,,,,
2020.2.22,吉林,91,0,38,（现有疑似）19,7,52,6,1,0,38,1,4,3933,3610,323,,,,,,,,,
2020.2.22,黑龙江,480,1,253,（现有疑似）0,0,215,32,12,0,,72,,16061,13644,2288,,,,,,,,,
2020.2.22,上海,335,1,105,,,227,16,3,0,,4,9,,,,,,,,,,,,
2020.2.22,江苏,631,0,220,,,411,24,0,0,220,3,4,12612,11738,874,,,,,,,,,
2020.2.22,浙江,1205,0,475,,,729,35,1,0,,23,16,40630,624,3774,,,,,,,,,
2020.2.22,安徽,989,0,363,,0,620,53,6,0,363,,2,27093,,2829,,,,,,,,,
2020.2.22,福建,293,0,127,,0,165,15,1,0,127,3,6,,9392,1474,,,,,,,,,
2020.2.22,江西,934,0,322,（现有疑似）0,0,611,67,1,0,322,24,,25889,23512,2377,,,,,,,,,
2020.2.22,山东,754,4,439,（现有疑似）18,2,311,,4,0,,5,11,16562,14638,1633,,,,,,,,,
2020.2.22,河南,1271,1,391,,,861,59,19,0,,17,21,38909,6419,5289,,,,,,,,,
2020.2.22,湖北,64084,630,46439,3363,361,15299,1742,2346,96,40127,8583,1845,234217,,62787,,,,,,,,,
2020.2.22,湖南,1016,3,308,,,704,35,4,0,308,31,,26715,25136,1579,,,,,,,,,
2020.2.22,广东,1342,3,596,,0,740,20,6,1,,28,27,,,1696,,,,,,,,,
2020.2.22,广西,249,0,143,（现有疑似）58,12,104,5,2,0,143,6,7,,,1274,,,,,,,,,
2020.2.22,海南,168,0,60,,,104,8,4,0,,7,,5879,5089,790,,,,,,,,,
2020.2.22,重庆,573,1,239,,,328,12,6,0,,24,10,23063,21854,1209,,,,,,,,,
2020.2.22,四川,526,0,267,（现有疑似）79,15,256,14,3,0,267,,18,,389,1962,,,,,,,,,
2020.2.22,贵州,146,0,53,（现有疑似）8,,91,1,2,0,,3,3,2574,2335,162,,,,,,,,,
2020.2.22,云南,174,0,65,（现有疑似）45,,107,11,2,0,,2,1,,219,957,,,,,,,,,
2020.2.22,西藏,1,0,0,,0,1,0,0,0,0,0,0,,,,,,,,,,,,
2020.2.22,陕西（截止23日8时）,245,0,91,,2,153,,1,0,,,,18721,577,14308,,,,,,,,,
2020.2.22,甘肃（至22日20时）,91,0,13,（现有疑似）0,,76,,2,,13,,,4102,3692,410,,,,,,,,,
2020.2.22,青海,18,0,0,,0,18,,0,0,,,,437,437,0,,,,,,,,,
2020.2.22,宁夏,71,0,23,（现有疑似）7,,48,,0,0,23,,,,3466,848,,,,,,,,,
2020.2.22,新疆,76,0,49,,,25,1,2,0,49,9,2,,,4744,,,,,,,,,
2020.2.23,全国,77150,409,49824,（现有疑似）3434,620,24734,1846,2592,150,,9915,,635531,16758,97481,,,,,,,,,
2020.2.23,北京,399,0,197,（现有疑似）94,30,198,9,4,0,,,16,2484,（已解除）1694,790,,,,,,,,,
2020.2.23,天津,135,0,51,,,81,16,3,0,,15,2,2156,（已解除）1417,693,,,,,,,,,
2020.2.23,河北,311,0,84,0,0,221,17,6,0,,7,,10561,420,343,,,,,,,,,
2020.2.23,山西,132,0,44,12,4,88,7,0,0,44,,1,4114,31,274,,,,,,,,,
2020.2.23,内蒙古（至24日7时）,75,0,45,14,0,30,4,0,0,14,3,4,,69,339,,,,,,,,,
2020.2.23,辽宁,121,0,47,,,73,5,1,0,,2,1,2717,（已解除）2634,83,,,,,,,,,
2020.2.23,吉林,93,2,38,（现有疑似）20,7,54,2,1,0,20,1,4,3943,（已解除）3709,234,,,,,,,,,
2020.2.23,黑龙江,480,0,244,（现有疑似）0,0,224,9,12,0,,72,,16110,（已解除）13954,2027,,,,,,,,,
2020.2.23,上海,335,0,70,,,249,22,3,0,,4,9,,,,,,,,,,,,
2020.2.23,江苏,631,0,204,,,427,16,0,0,,5,3,12620,（已解除）11921,699,,,,,,,,,
2020.2.23,浙江,1205,0,439,,,765,36,1,0,,23,16,40706,618,3230,,,,,,,,,
2020.2.23,安徽,989,0,335,,0,648,28,6,0,,,,27526,,2762,,,,,,,,,
2020.2.23,福建,293,0,118,,1,174,9,1,0,,,,,（已解除）10001,864,,,,,,,,,
2020.2.23,江西,934,0,288,（现有疑似）0,,645,34,1,0,,21,,26041,（已解除）24064,1997,,,,,,,,,
2020.2.23,山东,755,1,,（现有疑似）17,1,325,,4,,,7,9,16660,14855,1514,,,,,,,,,
2020.2.23,河南,1271,0,322,,,930,69,19,0,,13,17,390035,997,4445,,,,,,,,,
2020.2.23,湖北,64287,398,45054,（现有疑似）2770,450,16738,1439,2495,149,2652,7776,1654,246781,,58575,,,,,,,,,
2020.2.23,湖南,1016,0,291,,,721,17,4,0,,25,,26778,（已解除）25365,1413,,,,,,,,,
2020.2.23,广东,1345,3,567,（现有疑似）0,,772,32,6,0,,,,,,1526,,,,,,,,,
2020.2.23,广西,251,2,142,（现有疑似）46,4,107,3,2,0,,6,5,,,1137,,,,,,,,,
2020.2.23,海南,168,0,57,,,106,2,5,1,,6,,5924,（已解除）5203,721,,,,,,,,,
2020.2.23,重庆,575,2,234,,,335,7,6,0,,21,10,23200,（已解除）22080,1120,,,,,,,,,
2020.2.23,四川,527,1,261,（现有疑似）64,8,263,7,3,0,,,18,,387,1636,,,,,,,,,
2020.2.23,贵州,146,0,42,（现有疑似）9,,102,11,2,0,,2,2,2574,（已解除）2391,106,,,,,,,,,
2020.2.23,云南,174,0,57,（现有疑似）32,,115,8,2,0,,1,1,,151,819,,,,,,,,,
2020.2.23,西藏,1,0,0,,0,1,0,0,0,,,,,,,,,,,,,,,
2020.2.23,陕西（截止24日8时）,245,0,82,,0,162,9,1,0,,,,18858,607,3943,,,,,,,,,
2020.2.23,甘肃（至23日20时）,91,0,11,（现有疑似）0,,78,2,2,0,11,3,,4103,（已解除）3745,358,,,,,,,,,
2020.2.23,青海,18,0,0,0,,18,0,0,0,,,,437,,0,,,,,,,,,
2020.2.23,宁夏,71,0,14,（现有疑似）7,,57,9,0,0,,,,,（已解除）3641,682,,,,,,,,,
2020.2.23,新疆,76,0,46,,,28,3,2,0,46,9,2,,,4526,,,,,,,,,
2020.2.24,全国,77658,508,47672,（现有疑似）2824,530,27323,2589,2663,71,,9126,,641742,15758,87902,,,,,,,,,
2020.2.24,北京,400,1,181,（现有疑似）73,18,215,17,4,0,,,13,2487,（已解除）1748,,,,,,,,,,
2020.2.24,天津,135,0,45,,,87,6,3,0,,11,2,2203,（已解除）1510,647,,,,,,,,,
2020.2.24,河北,311,0,64,（现有疑似）0,0,241,20,6,0,64,5,,10602,42,342,,,,,,,,,
2020.2.24,山西,133,1,39,（现有疑似）10,0,94,6,0,0,39,,1,4135,63,231,,,,,,,,,
2020.2.24,内蒙古（24日7时至25日7时）,75,0,41,13,0,34,4,0,0,,3,4,,5,334,,,,,,,,,
2020.2.24,辽宁,121,0,37,,,83,10,1,0,,1,1,2717,（已解除）2653,64,,,,,,,,,
2020.2.24,吉林,93,0,32,（现有疑似）27,14,60,6,1,0,,1,4,3987,（已解除）3730,257,,,,,,,,,
2020.2.24,黑龙江,480,0,236,（现有疑似）0,0,232,8,12,0,,71,,16126,（已解除）14120,1877,,,,,,,,,
2020.2.24,上海,335,0,71,（现有疑似）64,,261,12,3,0,,3,9,,,,,,,,,,,,
2020.2.24,江苏,631,0,173,,,458,31,0,0,,4,3,12622,（已解除）12011,611,,,,,,,,,
2020.2.24,浙江,1205,0,410,,,794,29,1,0,,20,16,40894,861,2486,,,,,,,,,
2020.2.24,安徽,989,0,291,,0,692,44,6,0,,,0,27696,,2439,,,,,,,,,
2020.2.24,福建,294,1,105,（现有疑似）0,0,188,14,1,0,,,,,（已解除）10122,757,,,,,,,,,
2020.2.24,江西,934,0,251,（现有疑似）0,,682,37,1,0,,18,,26106,（已解除）24333,1773,,,,,,,,,
2020.2.24,山东,755,0,406,（现有疑似）14,0,343,18,6,2,,6,8,16706,（已解除）15047,1368,,,,,,,,,
2020.2.24,河南,1271,0,263,,,989,59,19,0,,17,14,39098,737,3734,,,,,,,,,
2020.2.24,湖北,64786,499,43369,（现有疑似）2292,373,18854,2116,2563,68,37896,7090,1585,251265,,53474,,,,,,,,,
2020.2.24,湖南,1016,0,261,,,751,30,4,0,261,22,,26801,（已解除）25605,1196,,,,,,,,,
2020.2.24,广东,1347,2,535,（现有疑似）0,0,805,33,7,1,535,22,25,,,1438,,,,,,,,,
2020.2.24,广西,252,1,121,（现有疑似）21,3,129,22,2,0,,6,5,（本日追踪）40,,1037,,,,,,,,,
2020.2.24,海南,168,0,47,,,116,10,5,0,,6,,6006,（已解除）5315,691,,,,,,,,,
2020.2.24,重庆,576,1,221,,,349,14,6,0,,19,8,23350,（已解除）22447,903,,,,,,,,,
2020.2.24,四川,529,2,248,（现有疑似）56,7,278,15,3,0,248,,18,,131,1642,,,,,,,,,
2020.2.24,贵州,146,0,41,（现有疑似）3,,103,1,2,0,,,3,2574,（已解除）2411,87,,,,,,,,,
2020.2.24,云南,174,0,48,（现有疑似）26,,124,9,2,0,,1,,,209,629,,,,,,,,,
2020.2.24,西藏,1,0,0,,0,1,0,0,0,,,,,,,,,,,,,,,
2020.2.24,陕西（至25日8时）,245,0,69,（现有疑似）8,0,175,13,1,0,,,,18892,422,,,,,,,,,,
2020.2.24,甘肃（至24日20时）,91,0,9,（现有疑似）0,,80,2,2,0,9,3,,4258,（已解除）3833,425,,,,,,,,,
2020.2.24,青海,18,0,0,（现有疑似）0,0,18,0,0,0,,,,437,,,,,,,,,,,
2020.2.24,宁夏,71,0,13,（现有疑似）5,,58,1,0,0,,,,,（已解除）3823,511,,,,,,,,,
2020.2.24,新疆,76,0,44,,,30,2,2,0,,8,2,,,4176,,,,,,,,,
2020.2.25,全国,78064,406,45604,（现有疑似）2491,439,29745,2422,2715,52,,8752,,647406,14573,79108,,,,,,,,,
2020.2.25,北京,400,0,161,（现有疑似）57,21,235,20,4,0,,,12,2574,（已解除）1784,,,,,,,,,,
2020.2.25,天津,135,0,41,,,91,4,3,0,,10,2,2209,（已解除）1584,579,,,,,,,,,
2020.2.25,河北,312,1,58,（现有疑似）0,0,248,7,6,0,,5,,10627,69,298,,,,,,,,,
2020.2.25,山西,133,0,35,（现有疑似）9,1,98,4,0,0,35,,1,4140,41,194,,,,,,,,,
2020.2.25,内蒙古（25日7时至26日7时）,75,0,40,11,0,35,1,0,0,,3,4,,77,260,,,,,,,,,
2020.2.25,辽宁,121,0,32,,,88,5,1,0,,1,1,2717,（已解除）2705,12,,,,,,,,,
2020.2.25,吉林,93,0,29,（现有疑似）18,2,63,3,1,0,,1,4,3989,（已解除）3727,262,,,,,,,,,
2020.2.25,黑龙江,480,0,223,（现有疑似）0,0,245,13,12,0,,67,,16146,（已解除）14536,1481,,,,,,,,,
2020.2.25,上海,336,1,65,（现有疑似）78,,268,7,3,0,,3,9,,,,,,,,,,,,
2020.2.25,江苏,631,0,168,,,463,5,0,0,,2,3,12623,（已解除）12134,489,,,,,,,,,
2020.2.25,浙江,1205,0,390,,,814,20,1,0,,19,16,40939,507,1966,,,,,,,,,
2020.2.25,安徽,989,0,256,,0,727,35,6,0,,,0,27823,,1752,,,,,,,,,
2020.2.25,福建,294,0,88,（现有疑似）0,0,205,17,1,0,,1,5,,（已解除）10234,646,,,,,,,,,
2020.2.25,江西,934,0,214,（现有疑似）0,,719,37,1,0,,16,,26201,（已解除）24770,1431,,,,,,,,,
2020.2.25,山东,756,1,393,（现有疑似）4,1,357,14,6,0,,7,7,16744,（已解除）15206,1247,,,,,,,,,
2020.2.25,河南,1271,0,229,,,1023,34,19,0,,17,11,39111,826,2958,,,,,,,,,
2020.2.25,湖北,65187,401,41660,（现有疑似）2067,,20912,2058,2615,52,34242,6840,1486,255750,,49438,,,,,,,,,
2020.2.25,湖南,1016,0,233,,,779,28,4,0,233,21,,26810,（已解除）25841,969,,,,,,,,,
2020.2.25,广东,1347,0,499,（现有疑似）0,,841,36,7,0,499,21,25,,,1322,,,,,,,,,
2020.2.25,广西,252,0,112,（现有疑似）10,2,138,9,2,0,,6,5,（本日追踪）39,,985,,,,,,,,,
2020.2.25,海南,168,0,39,,,124,8,5,0,,6,,6074,（已解除）5450,624,,,,,,,,,
2020.2.25,重庆,576,0,198,,,372,23,6,0,,15,7,23395,（已解除）22571,824,,,,,,,,,
2020.2.25,四川,531,2,236,（现有疑似）47,8,292,14,3,0,236,,18,,181,1554,,,,,,,,,
2020.2.25,贵州,146,0,40,（现有疑似）2,,104,1,2,0,,,3,2574,（已解除）2439,59,,,,,,,,,
2020.2.25,云南,174,0,43,（现有疑似）23,,129,5,2,0,,1,,,100,543,,,,,,,,,
2020.2.25,西藏,1,0,0,,,1,0,0,0,,0,,,,,,,,,,,,,
2020.2.25,陕西（至26日8时）,245,0,58,（现有疑似）2,0,186,11,1,0,,,,18896,394,,,,,,,,,,
2020.2.25,甘肃（至25日20时）,91,0,9,（现有疑似）0,,80,0,2,0,,3,,4261,（已解除）3910,351,,,,,,,,,
2020.2.25,青海,18,0,0,,0,18,0,0,0,,,,437,,0,,,,,,,,,
2020.2.25,宁夏,71,0,10,（现有疑似）5,,61,3,0,0,,,,,（已解除）3942,452,,,,,,,,,
2020.2.25,新疆,76,0,44,,,30,0,2,0,,8,2,,,4100,,,,,,,,,
2020.2.26,全国,78497,433,43258,2358,508,32495,2750,2744,29,,8346,,652174,12823,71572,,,,,,,,,
2020.2.26,北京,410,10,,（现有疑似）46,10,248,13,5,1,,,,2658,（已解除）1852,,,,,,,,,,
2020.2.26,天津,135,0,36,,,96,5,3,0,,7,1,2224,（已解除）1750,428,,,,,,,,,
2020.2.26,河北,317,5,50,,0,261,13,6,0,,5,,10675,63,278,,,,,,,,,
2020.2.26,山西,133,0,29,（现有疑似）9,1,104,6,0,0,29,,1,4144,36,159,,,,,,,,,
2020.2.26,内蒙古（26日7时至27日7时）,75,0,37,11,0,38,3,0,0,,4,3,,46,221,,,,,,,,,
2020.2.26,辽宁,121,0,28,,,92,4,1,0,,1,1,2717,（已解除）2711,6,,,,,,,,,
2020.2.26,吉林,93,0,27,（现有疑似）3,2,65,2,1,0,,1,3,3992,（已解除）3733,259,,,,,,,,,
2020.2.26,黑龙江,480,0,,（现有疑似）0,0,262,17,13,1,,64,,16188,（已解除）14711,1348,,,,,,,,,
2020.2.26,上海,337,1,50,（现有疑似）74,,272,4,3,0,,3,9,,,,,,,,,,,,
2020.2.26,江苏,631,0,137,,,494,31,0,0,,2,3,12625,（已解除）12246,379,,,,,,,,,
2020.2.26,浙江,1205,0,323,,,881,67,1,0,,16,13,40999,398,1558,,,,,,,,,
2020.2.26,安徽,989,0,219,,0,764,37,6,0,,,,27905,,1270,,,,,,,,,
2020.2.26,福建,296,2,70,（现有疑似）0,,225,20,1,0,,1,3,,（已解除）10472,409,,,,,,,,,
2020.2.26,江西,934,0,179,（现有疑似）0,,754,35,1,0,,8,,26284,（已解除）25050,1234,,,,,,,,,
2020.2.26,山东,756,0,369,2,0,381,24,6,0,,7,6,16802,（已解除）015378,1133,,,,,,,,,
2020.2.26,河南,1272,1,190,,,1062,39,20,1,,11,9,39134,697,2313,,,,,,,,,
2020.2.26,湖北,65596,409,34978,2019,403,23200,2288,2641,26,34978,6581,1403,259491,,46326,,,,,,,,,
2020.2.26,湖南,1017,1,220,,,793,14,4,0,,,,26846,（已解除）026114,732,,,,,,,,,
2020.2.26,广东,1347,0,467,0,,873,32,7,0,,21,22,,,1162,,,,,,,,,
2020.2.26,广西,252,0,91,（现有疑似）5,0,159,21,2,0,,2,5,,,938,,,,,,,,,
2020.2.26,海南,168,0,34,,,129,5,5,0,,3,,6139,（已解除）5536,603,,,,,,,,,
2020.2.26,重庆,576,0,186,,,384,12,6,0,,12,6,23441,（已解除）22701,740,,,,,,,,,
2020.2.26,四川,534,3,221,（现有疑似）38,4,310,18,3,0,221,,17,,321,1345,,,,,,,,,
2020.2.26,贵州,146,0,32,2,,112,8,2,0,,1,2,2574,（已解除）2442,57,,,,,,,,,
2020.2.26,云南,174,0,28,17,,144,15,2,0,,1,,,227,336,,,,,,,,,
2020.2.26,西藏,1,0,0,,,1,0,0,0,,,,,,,,,,,,,,,
2020.2.26,陕西（至27日8时）,245,0,50,0,,194,8,1,0,,,,18910,276,,,,,,,,,,
2020.2.26,甘肃（至26日20时）,91,0,8,0,,81,1,2,0,8,2,,4261,（已解除）3988,273,,,,,,,,,
2020.2.26,青海,18,0,0,,,18,0,0,0,,,,437,,,,,,,,,,,
2020.2.26,宁夏,72,1,7,4,,65,4,0,0,,,,,（已解除）4151,296,,,,,,,,,
2020.2.26,新疆,76,0,40,,,34,4,2,0,,7,2,,,3921,,,,,,,,,
2020.2.27,全国,78824,327,39919,（现有疑似）2308,452,36117,3622,2788,44,,7952,,656054,10525,65225,,,,,,,,,
2020.2.27,北京,410,0,146,（现有疑似）38,12,257,9,7,2,,,,2667,,594,,,,,,,,,
2020.2.27,天津,136,1,31,,,102,6,3,0,,7,1,2238,（已解除）1779,413,,,,,,,,,
2020.2.27,河北,318,1,38,（现有疑似）0,0,274,13,6,0,38,5,,10864,16,450,,,,,,,,,
2020.2.27,山西,133,0,26,（现有疑似）5,0,107,3,0,0,26,,1,4144,17,142,,,,,,,,,
2020.2.27,内蒙古（27日7时至28日7时）,75,0,32,10,0,43,5,0,0,32,4,3,,7,214,,,,,,,,,
2020.2.27,辽宁,121,0,27,,,93,1,1,0,27,0,1,2717,（已解除）2715,2,,,,,,,,,
2020.2.27,吉林,93,0,24,（现有疑似）5,3,68,3,1,0,24,1,3,3994,（已解除）3779,215,,,,,,,,,
2020.2.27,黑龙江,480,0,187,（现有疑似）0,0,280,19,13,0,,60,,16199,（已解除）15000,1070,,,,,,,,,
2020.2.27,上海,337,0,58,（现有疑似）64,,276,4,3,0,,3,9,,,,,,,,,,,,
2020.2.27,江苏,631,0,125,,,506,12,0,0,125,1,2,12625,（已解除）12321,304,,,,,,,,,
2020.2.27,浙江,1205,0,261,,,943,62,1,0,,21,11,41021,364,1207,,,,,,,,,
2020.2.27,安徽,990,1,170,,0,814,50,6,0,170,,0,27967,,895,,,,,,,,,
2020.2.27,福建,296,0,63,（现有疑似）0,0,232,7,1,0,63,1,2,,（已解除）10566,328,,,,,,,,,
2020.2.27,江西,935,1,144,（现有疑似）0,,790,36,1,0,144,5,,26401,（已解除）25417,984,,,,,,,,,
2020.2.27,山东,756,0,360,1,0,390,9,6,0,,7,6,16812,（已解除）15531,990,,,,,,,,,
2020.2.27,河南,1272,0,149,,,1103,41,20,0,,9,9,39150,476,1858,,,,,,,,,
2020.2.27,湖北,65914,318,36829,(现有疑似）1989,332,26403,3203,2682,41,32878,6270,1363,262195,,43122,,,,,,,,,
2020.2.27,湖南,1017,0,193,,,820,27,4,0,193,18,,26851,（已解除）26219,632,,,,,,,,,
2020.2.27,广东,1348,1,422,2,,919,46,7,0,422,18,22,,,1093,,,,,,,,,
2020.2.27,广西,252,0,84,（现有疑似）2,0,166,7,2,0,84,1,5,,,826,,,,,,,,,
2020.2.27,海南,168,0,31,,,132,3,5,0,31,2,,6153,（已解除）5641,512,,,,,,,,,
2020.2.27,重庆,576,0,169,,,401,17,6,0,,8,5,23481,（已解除）22858,623,,,,,,,,,
2020.2.27,四川,538,4,209,（现有疑似）33,4,326,16,3,0,209,,16,,167,1254,,,,,,,,,
2020.2.27,贵州,146,0,32,3,,112,0,2,0,,1,2,2574,（已解除）2449,50,,,,,,,,,
2020.2.27,云南,174,0,22,12,,150,6,2,0,,0,0,,112,232,,,,,,,,,
2020.2.27,西藏,1,0,0,0,0,1,0,0,0,,0,,,,,,,,,,,,,
2020.2.27,陕西（至28日8时）,245,0,47,0,0,197,3,1,0,,,,18922,552,,,,,,,,,,
2020.2.27,甘肃（至27日20时）,91,0,7,0,,82,1,2,0,7,1,,4326,（已解除）4033,293,,,,,,,,,
